trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1459,False,"{'a': 0.002, 'e': 0.05414985409492427}",25,20,9.332527604600406,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.002, 'e': 0.054041662614278875}",20,11,14.357531902760973,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.002, 'e': 0.05393368730035602}",25,15,18.594900643759708,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.002, 'e': 0.05382592772125425}",30,4,29.673362570062334,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
1463,False,"{'a': 0.002, 'e': 0.053718383445935165}",20,14,10.488621271910334,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.002, 'e': 0.053611054044221465}",25,15,21.4897933350154,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.002, 'e': 0.05350393908679544}",20,9,17.70801476249312,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.002, 'e': 0.053397038145197084}",30,12,22.731444016848247,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1467,False,"{'a': 0.002, 'e': 0.053290350791822524}",20,6,5.437643886099572,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1468,False,"{'a': 0.002, 'e': 0.05318387659992216}",20,8,8.429016716376886,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1469,False,"{'a': 0.002, 'e': 0.053077615143599134}",20,3,33.88349251288368,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.002, 'e': 0.052971565997807425}",25,14,22.216667849483443,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.002, 'e': 0.05286572873835037}",20,6,19.440273652104032,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1472,False,"{'a': 0.002, 'e': 0.052760102941878724}",25,4,-9.248832432808467,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 1}",1
1473,False,"{'a': 0.002, 'e': 0.05265468818588921}",20,12,15.379053302591398,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1474,False,"{'a': 0.002, 'e': 0.05254948404872264}",25,7,36.14092464643445,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.002, 'e': 0.05244449010956234}",20,11,7.60954544558453,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1476,False,"{'a': 0.002, 'e': 0.05233970594843238}",25,1,10.835971961962002,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
1477,False,"{'a': 0.002, 'e': 0.05223513114619603}",20,12,15.970909380616332,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.002, 'e': 0.05213076528455389}",25,10,26.326214686960025,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.002, 'e': 0.052026607946042414}",20,11,14.353260264651901,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1480,False,"{'a': 0.002, 'e': 0.05192265871403207}",25,11,21.786552934173265,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 0.002, 'e': 0.05181891717272583}",20,10,18.96865944136877,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1482,False,"{'a': 0.002, 'e': 0.05171538290715736}",30,18,17.24629480617649,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1483,False,"{'a': 0.002, 'e': 0.05161205550318949}",20,8,24.399773308475968,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.002, 'e': 0.051508934547512424}",20,9,19.45899061003513,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1485,False,"{'a': 0.002, 'e': 0.051406019627642255}",25,16,20.144234252109385,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1486,False,"{'a': 0.002, 'e': 0.05130331033191911}",30,13,30.38139509628279,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1487,False,"{'a': 0.002, 'e': 0.05120080624950572}",25,11,13.165129590743948,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1488,False,"{'a': 0.002, 'e': 0.05109850697038558}",20,10,8.657707821853844,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1489,False,"{'a': 0.002, 'e': 0.050996412085361466}",25,13,19.23090304632099,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'a': 0.002, 'e': 0.05089452118605367}",30,12,32.62109033969433,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 0.002, 'e': 0.0507928338648985}",25,12,24.7478580078114,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1492,False,"{'a': 0.002, 'e': 0.050691349715146494}",25,8,28.494988931056717,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.002, 'e': 0.05059006833086096}",20,6,29.03803645673997,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 0.002, 'e': 0.05048898930691617}",20,4,30.98515870333825,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1495,False,"{'a': 0.002, 'e': 0.05038811223899596}",20,0,18.414220365660874,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1496,False,"{'a': 0.002, 'e': 0.050287436723591865}",30,12,33.999608343165804,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1497,False,"{'a': 0.002, 'e': 0.050186962358001734}",30,18,24.028511359749547,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1498,False,"{'a': 0.002, 'e': 0.05008668874032793}",20,7,24.6938454743425,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1499,False,"{'a': 0.002, 'e': 0.049986615469475894}",20,6,25.40019550409832,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.002, 'e': 0.04988674214515236}",20,11,19.797547898661243,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 0.002, 'e': 0.049787068367863944}",20,1,-13.76541326046826,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1502,False,"{'a': 0.002, 'e': 0.04968759373891536}",35,22,22.691910467994855,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1503,False,"{'a': 0.002, 'e': 0.049588317860408}",25,11,22.535029377200132,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'a': 0.002, 'e': 0.04948924033523819}",20,9,10.33575569747093,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1505,False,"{'a': 0.002, 'e': 0.049390360767095715}",20,6,26.296692754794112,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.002, 'e': 0.04929167876046215}",20,9,18.347271801924677,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'a': 0.002, 'e': 0.04919319392060936}",20,5,25.37559123257643,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'a': 0.002, 'e': 0.04909490585359783}",35,17,35.62802926250849,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.002, 'e': 0.0489968141662752}",25,8,30.719501941258198,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'a': 0.002, 'e': 0.04889891846627454}",25,7,18.594553629347356,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1511,False,"{'a': 0.002, 'e': 0.04880121836201296}",25,18,11.292578855131108,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'a': 0.002, 'e': 0.048703713462689875}",30,6,0.010221987122299048,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
1513,False,"{'a': 0.002, 'e': 0.048606403378285604}",25,5,33.4233664968246,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.002, 'e': 0.04850928771955963}",30,20,16.898921376075403,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.002, 'e': 0.04841236609804924}",20,4,8.309153054646735,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1516,False,"{'a': 0.002, 'e': 0.04831563812606777}",30,13,32.65415767537385,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 0.002, 'e': 0.04821910341670324}",25,7,32.9372609115165,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.002, 'e': 0.048122761583816655}",20,11,14.664880891440594,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1519,False,"{'a': 0.002, 'e': 0.048026612242040585}",20,13,15.56766539623177,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 0.002, 'e': 0.0479306550067775}",20,14,12.606106585540825,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'a': 0.002, 'e': 0.04783488949419837}",30,12,25.66325033521967,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.002, 'e': 0.047739315321240976}",35,17,35.26220724030519,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1523,False,"{'a': 0.002, 'e': 0.047643932105608536}",25,8,32.054172182883484,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 0.002, 'e': 0.04754873946576803}",30,17,11.30532655989348,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1525,False,"{'a': 0.002, 'e': 0.0474537370209488}",20,6,24.759898543522024,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1526,False,"{'a': 0.002, 'e': 0.04735892439114091}",20,13,12.087089050311695,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1527,False,"{'a': 0.002, 'e': 0.047264301197093746}",30,17,26.857983915768948,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1528,False,"{'a': 0.002, 'e': 0.04716986706031437}",25,17,16.03583352646362,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.002, 'e': 0.04707562160306615}",25,17,13.809075798815911,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.002, 'e': 0.04698156444836709}",20,0,-5.740002040563404,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1531,False,"{'a': 0.002, 'e': 0.046887695219988486}",20,12,13.23820441114595,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 0.002, 'e': 0.04679401354245326}",35,24,19.845806510213983,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1533,False,"{'a': 0.002, 'e': 0.04670051904103461}",35,21,9.510956755571147,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1534,False,"{'a': 0.002, 'e': 0.04660721134175438}",30,16,25.89591116767607,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1535,False,"{'a': 0.002, 'e': 0.04651409007138167}",25,17,16.236332653939286,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1536,False,"{'a': 0.002, 'e': 0.04642115485743125}",20,16,9.196253874645224,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1537,False,"{'a': 0.002, 'e': 0.046328405328162174}",25,11,29.138456997275302,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1538,False,"{'a': 0.002, 'e': 0.046235841112576184}",20,9,19.045939791537215,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1539,False,"{'a': 0.002, 'e': 0.04614346184041627}",20,0,35.262732071852,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1540,False,"{'a': 0.002, 'e': 0.046051267142165266}",25,3,34.28314948483841,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 0.002, 'e': 0.045959256649044204}",20,14,11.479255535753826,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1542,False,"{'a': 0.002, 'e': 0.04586742999301104}",35,21,23.810485391440775,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'a': 0.002, 'e': 0.04577578680675899}",25,7,19.467541058179158,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1544,False,"{'a': 0.002, 'e': 0.04568432672371522}",25,0,30.48132313836161,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1545,False,"{'a': 0.002, 'e': 0.045593049378039235}",20,2,17.125537596141864,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1546,False,"{'a': 0.002, 'e': 0.04550195440462157}",20,10,17.722543703997573,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1547,False,"{'a': 0.002, 'e': 0.04541104143908218}",20,8,17.56320676523096,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1548,False,"{'a': 0.002, 'e': 0.04532031011776911}",25,0,42.155681968777834,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1549,False,"{'a': 0.002, 'e': 0.04522976007775692}",20,13,12.444080690554754,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1550,False,"{'a': 0.002, 'e': 0.04513939095684536}",30,2,3.8774523110394696,"{0: 25, 1: 0, 2: 3, 3: 0, 4: 0}",1
1551,False,"{'a': 0.002, 'e': 0.0450492023935578}",20,9,20.34446899894231,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.002, 'e': 0.0449591940271399}",25,18,13.692222280511881,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1553,False,"{'a': 0.002, 'e': 0.04486936549755803}",35,9,47.26297690471074,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'a': 0.002, 'e': 0.044779716445498004}",20,14,13.901958363241558,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.002, 'e': 0.04469024651236344}",20,14,12.089240476886431,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1556,False,"{'a': 0.002, 'e': 0.044600955340274535}",25,13,21.214567755148295,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1557,False,"{'a': 0.002, 'e': 0.04451184257206644}",20,1,33.91013286966448,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.002, 'e': 0.044422907851287996}",25,13,10.491742203340491,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1559,False,"{'a': 0.002, 'e': 0.04433415082220017}",20,11,15.110287430436887,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1560,False,"{'a': 0.002, 'e': 0.04424557112977477}",20,0,30.198468549063808,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 0.002, 'e': 0.04415716841969286}",30,21,16.63176965522151,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1562,False,"{'a': 0.002, 'e': 0.04406894233834353}",25,20,7.4095778169895326,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'a': 0.002, 'e': 0.04398089253282229}",25,15,18.160415933095535,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 0.002, 'e': 0.04389301865092984}",20,14,8.84938979390355,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1565,False,"{'a': 0.002, 'e': 0.04380532034117049}",35,21,27.949101537392878,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1566,False,"{'a': 0.002, 'e': 0.04371779725275094}",20,8,20.928306898601083,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 0.002, 'e': 0.043630449035578674}",25,12,-14.260196389385975,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1568,False,"{'a': 0.002, 'e': 0.04354327534026074}",35,20,15.678157091079916,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1569,False,"{'a': 0.002, 'e': 0.04345627581810221}",20,7,19.617984167092395,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.002, 'e': 0.04336945012110491}",20,10,20.97119109216417,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1571,False,"{'a': 0.002, 'e': 0.043282797901965896}",25,16,16.244817445433146,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1572,False,"{'a': 0.002, 'e': 0.04319631881407622}",20,13,14.621278443200417,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1573,False,"{'a': 0.002, 'e': 0.043110012511519386}",20,8,22.355544825460615,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1574,False,"{'a': 0.002, 'e': 0.04302387864907009}",20,13,11.245993446990258,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1575,False,"{'a': 0.002, 'e': 0.042937916882192735}",20,7,24.682124128456508,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1576,False,"{'a': 0.002, 'e': 0.04285212686704019}",25,11,26.475714659029286,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1577,False,"{'a': 0.002, 'e': 0.04276650826045222}",20,10,18.679329586187645,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1578,False,"{'a': 0.002, 'e': 0.04268106071995433}",30,22,16.329118632475623,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1579,False,"{'a': 0.002, 'e': 0.042595783903756214}",25,7,32.556206891839246,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1580,False,"{'a': 0.002, 'e': 0.042510677470750526}",20,6,18.654967111550633,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1581,False,"{'a': 0.002, 'e': 0.042425741080511385}",20,12,15.177846398639439,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1582,False,"{'a': 0.002, 'e': 0.042340974393293145}",20,13,12.868421740564305,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1583,False,"{'a': 0.002, 'e': 0.042256377070028925}",20,11,18.579996239949832,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1584,False,"{'a': 0.002, 'e': 0.04217194877232933}",20,16,6.934136781588614,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1585,False,"{'a': 0.002, 'e': 0.042087689162481054}",30,18,21.943750480096384,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1586,False,"{'a': 0.002, 'e': 0.04200359790344555}",25,15,-3.4008174130537485,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1587,False,"{'a': 0.002, 'e': 0.04191967465885765}",20,0,31.35639504540037,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1588,False,"{'a': 0.002, 'e': 0.0418359190930243}",30,8,37.9832584857635,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1589,False,"{'a': 0.002, 'e': 0.04175233087092308}",20,6,21.39437868719056,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1590,False,"{'a': 0.002, 'e': 0.04166890965820104}",20,11,8.18420192172378,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1591,False,"{'a': 0.002, 'e': 0.04158565512117316}",20,8,23.72036240717274,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1592,False,"{'a': 0.002, 'e': 0.04150256692682124}",30,14,32.23253238213053,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1593,False,"{'a': 0.002, 'e': 0.04141964474279235}",35,27,18.57756147262573,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1594,False,"{'a': 0.002, 'e': 0.041336888237397666}",20,3,28.392814330271438,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1595,False,"{'a': 0.002, 'e': 0.04125429707961103}",25,9,31.482982199567928,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1596,False,"{'a': 0.002, 'e': 0.04117187093906774}",25,1,28.782408592362348,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
1597,False,"{'a': 0.002, 'e': 0.04108960948606308}",30,12,34.20320053348217,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1598,False,"{'a': 0.002, 'e': 0.04100751239155117}",25,8,19.252765816082437,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1599,False,"{'a': 0.002, 'e': 0.04092557932714349}",25,19,9.687351623588084,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1600,False,"{'a': 0.002, 'e': 0.0408438099651077}",20,11,-3.021172260470647,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1601,False,"{'a': 0.002, 'e': 0.04076220397836621}",25,8,25.008043234036197,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1602,False,"{'a': 0.002, 'e': 0.040680761040495}",35,23,24.499747683794517,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1603,False,"{'a': 0.002, 'e': 0.04059948082572218}",20,3,17.181445761721545,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1604,False,"{'a': 0.002, 'e': 0.040518363008926805}",20,7,23.709569785739507,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1605,False,"{'a': 0.002, 'e': 0.04043740726563748}",20,1,-8.023258386470024,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1606,False,"{'a': 0.002, 'e': 0.04035661327203115}",20,0,32.28368768439375,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1607,False,"{'a': 0.002, 'e': 0.0402759807049317}",25,17,16.073539596465107,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1608,False,"{'a': 0.002, 'e': 0.040195509241808786}",20,0,34.11224292962769,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1609,False,"{'a': 0.002, 'e': 0.040115198560776416}",25,5,34.46460086294346,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1610,False,"{'a': 0.002, 'e': 0.040035048340591795}",20,16,8.103002395803369,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1611,False,"{'a': 0.002, 'e': 0.039955058260653896}",25,15,20.06280491515184,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1612,False,"{'a': 0.002, 'e': 0.039875228001002336}",25,5,33.7617224860149,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1613,False,"{'a': 0.002, 'e': 0.039795557242315927}",20,3,15.768307094258777,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1614,False,"{'a': 0.002, 'e': 0.03971604566591157}",20,12,14.822432534107076,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1615,False,"{'a': 0.002, 'e': 0.0396366929537428}",30,2,32.916953854275484,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
1616,False,"{'a': 0.002, 'e': 0.039557498788398725}",30,7,42.93089849355144,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1617,False,"{'a': 0.002, 'e': 0.039478462853102525}",20,0,26.127550938200297,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1618,False,"{'a': 0.002, 'e': 0.03939958483171039}",30,8,24.38067791978987,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1619,False,"{'a': 0.002, 'e': 0.039320864408710104}",20,6,27.288426872504246,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1620,False,"{'a': 0.002, 'e': 0.03924230126921989}",30,16,28.942578612768468,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1621,False,"{'a': 0.002, 'e': 0.039163895098987066}",35,18,18.607991612193363,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1622,False,"{'a': 0.002, 'e': 0.03908564558438687}",25,19,12.17001572485948,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1623,False,"{'a': 0.002, 'e': 0.03900755241242111}",20,12,12.619287109306194,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1624,False,"{'a': 0.002, 'e': 0.038929615270717026}",20,14,10.682488961973728,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1625,False,"{'a': 0.002, 'e': 0.03885183384752591}",20,3,28.592918339168335,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1626,False,"{'a': 0.002, 'e': 0.03877420783172201}",25,15,18.46895098679692,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1627,False,"{'a': 0.002, 'e': 0.038696736912801115}",25,8,31.206613073524025,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1628,False,"{'a': 0.002, 'e': 0.03861942078087949}",20,10,22.026098098151927,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1629,False,"{'a': 0.002, 'e': 0.03854225912669246}",20,2,29.619498777947967,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1630,False,"{'a': 0.002, 'e': 0.03846525164159334}",25,12,22.558055633013833,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1631,False,"{'a': 0.002, 'e': 0.038388398017552054}",20,0,27.11891862275635,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1632,False,"{'a': 0.002, 'e': 0.03831169794715405}",25,17,16.78440158172044,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1633,False,"{'a': 0.002, 'e': 0.03823515112359889}",25,15,18.152765239479432,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1634,False,"{'a': 0.002, 'e': 0.038158757240699226}",20,3,28.142101574676325,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1635,False,"{'a': 0.002, 'e': 0.03808251599287939}",20,8,10.208134387094074,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1636,False,"{'a': 0.002, 'e': 0.038006427075174314}",25,12,24.411028579655174,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1637,False,"{'a': 0.002, 'e': 0.0379304901832282}",20,5,24.86622111763761,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1638,False,"{'a': 0.002, 'e': 0.03785470501329341}",20,2,30.380052870194255,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1639,False,"{'a': 0.002, 'e': 0.037779071262229125}",30,16,24.524834334393848,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1640,False,"{'a': 0.002, 'e': 0.037703588627500284}",20,5,25.958966465351548,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1641,False,"{'a': 0.002, 'e': 0.0376282568071762}",20,12,12.74324112691209,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
